ano,id_municipio,quantidade_vinculos_ativos,cnae_2,cep
2023,4314902,0,58115,90035030
2023,4314902,0,46427,91120410
2023,4314902,0,47130,90870310
2023,4314902,0,62040,90619900
2023,4314902,0,93298,91760051
2023,4314902,0,86909,91410170
2023,4314902,0,58191,90430091
2023,4314902,0,47211,91410000
2023,4314902,0,46176,91920130
2023,4314902,0,46176,91340000
2023,4314902,0,64638,90035150
2023,4314902,0,31012,90240590
2023,4314902,0,18211,90670001
2023,4314902,0,77403,90810080
2023,4314902,0,43991,90450100
2023,4314902,0,90019,90470280
2023,4314902,0,96092,91370020
2023,4314902,0,62040,90560002
2023,4314902,0,64638,90220005
2023,4314902,0,86101,90035002
2023,4314902,0,47822,91910001
2023,4314902,0,90019,91370170
2023,4314902,0,46125,90230122
2023,4314902,0,43223,91910420
2023,4314902,0,62023,91370170
2023,4314902,0,25420,91740550
2023,4314902,0,56201,91360470
2023,4314902,0,66193,90030142
2023,4314902,0,58123,90610285
2023,4314902,0,33210,90010140
2023,4314902,0,87115,91710050
2023,4314902,0,62040,90550143
2023,4314902,0,81214,91050370
2023,4314902,0,58115,90620220
2023,4314902,0,75001,90220003
2023,4314902,0,46877,91782701
2023,4314902,0,75001,91751831
2023,4314902,0,47849,91220170
2023,4314902,0,46346,90200230
2023,4314902,0,18300,90150001
2023,4314902,0,46168,90850120
2023,4314902,0,79112,90690130
2023,4314902,0,77217,91180550
2023,4314902,0,13511,91060190
2023,4314902,0,64638,91360070
2023,4314902,0,46451,91320190
2023,4314902,0,62015,91260000
2023,4314902,0,52508,90050004
2023,4314902,0,79112,90026900
2023,4314902,0,59111,90420041
2023,4314902,0,66193,91010007
2023,4314902,0,62040,90570080
2023,4314902,0,87115,91430250
2023,4314902,0,56201,90620110
2023,4314902,0,62015,90250430
2023,4314902,0,62040,90480000
2023,4314902,0,62015,91750790
2023,4314902,0,46478,90680570
2023,4314902,0,46150,91310003
2023,4314902,0,46176,91787204
2023,4314902,0,62015,91040000
2023,4314902,0,46630,91130040
2023,4314902,0,56201,91340110
2023,4314902,0,47130,90520550
2023,4314902,0,74200,90130000
2023,4314902,0,62015,90480000
2023,4314902,0,66193,90450171
2023,4314902,0,46869,91040410
2023,4314902,0,49230,91260010
2023,4314902,0,47849,90660000
2023,4314902,0,62040,90220211
2023,4314902,0,62015,90480003
2023,4314902,0,75001,91215060
2023,4314902,0,10911,91740290
2023,4314902,0,62040,90480000
2023,4314902,0,77110,90830400
2023,4314902,0,87204,91320181
2023,4314902,0,86101,90130150
2023,4314902,0,43223,90870310
2023,4314902,0,79121,91510300
2023,4314902,0,62015,91330000
2023,4314902,0,32990,91110310
2023,4314902,0,59111,90560001
2023,4314902,0,22226,91030330
2023,4314902,0,52117,90010110
2023,4314902,0,52231,90010273
2023,4314902,0,77292,90470160
2023,4314902,0,47555,90160006
2023,4314902,0,46516,91120400
2023,4314902,0,78302,91180840
2023,4314902,0,81214,90620160
2023,4314902,0,47211,91180130
2023,4314902,0,81214,90010260
2023,4314902,0,32990,90450000
2023,4314902,0,77110,90230001
2023,4314902,0,46371,90240002
2023,4314902,0,52231,90020015
2023,4314902,0,62031,90450010
2023,4314902,0,64638,91330050
2023,4314902,0,63194,90110170
2023,4314902,0,58191,91360040
2023,4314902,0,64638,90020008
2023,4314902,0,49299,90240590
2023,4314902,0,32990,91040100
2023,4314902,0,86101,91900050
2023,4314902,0,77403,90010140
2023,4314902,0,86402,90510000
2023,4314902,0,64638,91020030
2023,4314902,0,62040,91360470
2023,4314902,0,94201,90020905
2023,4314902,0,75001,91150400
2023,4314902,0,59111,90160240
2023,4314902,0,75001,91751290
2023,4314902,0,95118,90840440
2023,4314902,0,46141,91320000
2023,4314902,0,64999,91920520
2023,4314902,0,59201,90035121
2023,4314902,0,77110,91350130
2023,4314902,0,90019,91120480
2023,4314902,0,66304,90480000
2023,4314902,0,77322,90440180
2023,4314902,0,61205,90020022
2023,4314902,0,18229,91050040
2023,4314902,0,64638,90250180
2023,4314902,0,64638,91040220
2023,4314902,0,60217,90460210
2023,4314902,0,53202,91790619
2023,4314902,0,38114,91120970
2023,4314902,0,59111,90810200
2023,4314902,0,35115,90480000
2023,4314902,0,58298,91410330
2023,4314902,0,77110,90540031
2023,4314902,0,86402,90010240
2023,4314902,0,95291,91210070
2023,4314902,0,42219,90230181
2023,4314902,0,62040,91440100
2023,4314902,0,46451,90460001
2023,4314902,0,90019,90250180
2023,4314902,0,58115,90035007
2023,4314902,0,46371,91030510
2023,4314902,0,86101,91410470
2023,4314902,0,64638,90810240
2023,4314902,0,46656,90520325
2023,4314902,0,94120,90010395
2023,4314902,0,75001,90520310
2023,4314902,0,59111,90230241
2023,4314902,0,95118,91410001
2023,4314902,0,86402,91530190
2023,4314902,0,18130,91380000
2023,4314902,0,47822,90020022
2023,4314902,0,74200,90630070
2023,4314902,0,58131,90420111
2023,4314902,0,46168,91450147
2023,4314902,0,46524,90570140
2023,4314902,0,18130,91240500
2023,4314902,0,75001,91320320
2023,4314902,0,62015,90150101
2023,4314902,0,90019,91900540
2023,4314902,0,95118,91900050
2023,4314902,0,49248,90850000
2023,4314902,0,46427,90030001
2023,4314902,0,86101,91130490
2023,4314902,0,62015,91755670
2023,4314902,0,56201,90420010
2023,4314902,0,32990,91120380
2023,4314902,0,74200,90035201
2023,4314902,0,75001,91770545
2023,4314902,0,46176,90220120
2023,4314902,0,77331,91010000
2023,4314902,0,63194,90480000
2023,4314902,0,96092,90050230
2023,4314902,0,77110,95595000
2023,4314902,0,62040,90460050
2023,4314902,0,43223,90410006
2023,4314902,0,63119,91220610
2023,4314902,0,86402,90560002
2023,4314902,0,18130,90035006
2023,4314902,0,53202,90470150
2023,4314902,0,10945,91040330
2023,4314902,0,64638,91040220
2023,4314902,0,62023,91170680
2023,4314902,0,33147,91120620
2023,4314902,0,86909,90035074
2023,4314902,0,91023,90030140
2023,4314902,0,46133,91751000
2023,4314902,0,46176,91120630
2023,4314902,0,43223,91560290
2023,4314902,0,47822,91349900
2023,4314902,0,95118,90670160
2023,4314902,0,08100,90250680
2023,4314902,0,31012,91920725
2023,4314902,0,64638,90520270
2023,4314902,0,79112,90010001
2023,4314902,0,46231,91540220
2023,4314902,0,46931,91030541
2023,4314902,0,66193,90460060
2023,4314902,0,46371,90610285
2023,4314902,0,58131,90035076
2023,4314902,0,43223,90240040
2023,4314902,0,62031,90450000
2023,4314902,0,42995,91330450
2023,4314902,0,95118,90150051
2023,4314902,0,96092,90240005
2023,4314902,0,43991,91040130
2023,4314902,0,33121,90620070
2023,4314902,0,95291,91350240
2023,4314902,0,58191,91710010
2023,4314902,0,46141,90230030
2023,4314902,0,59146,90020022
2023,4314902,0,62015,91370300
2023,4314902,0,46176,91260535
2023,4314902,0,46150,91210060
2023,4314902,0,74200,90010321
2023,4314902,0,47822,90540001
2023,4314902,0,63194,90510000
2023,4314902,0,62015,90619900
2023,4314902,0,85414,90020122
2023,4314902,0,43991,90230250
2023,4314902,0,42138,91920570
2023,4314902,0,25420,91360180
2023,4314902,0,56201,91787338
2023,4314902,0,62023,90480000
2023,4314902,0,62040,91530008
2023,4314902,0,78108,90110150
2023,4314902,0,46150,90550110
2023,4314902,0,90019,90540001
2023,4314902,0,62040,91755040
2023,4314902,0,47822,91530280
2023,4314902,0,46397,91230220
2023,4314902,0,90027,90220011
2023,4314902,0,45439,91320000
2023,4314902,0,33121,90050200
2023,4314902,0,63119,91350270
2023,4314902,0,75001,90550143
2023,4314902,0,62015,90540145
2023,4314902,0,86402,90470320
2023,4314902,0,46494,91760651
2023,4314902,0,47113,90840600
2023,4314902,0,66126,90560001
2023,4314902,0,47610,90020008
2023,4314902,0,28259,90110200
2023,4314902,0,46613,90230250
2023,4314902,0,61205,90230110
2023,4314902,0,86909,90040130
2023,4314902,0,43291,91170680
2023,4314902,0,42995,90480020
2023,4314902,0,86101,90050170
2023,4314902,0,46168,91520020
2023,4314902,0,80200,90010273
2023,4314902,0,96017,90050100
2023,4314902,0,62023,90020100
2023,4314902,0,47610,91010000
2023,4314902,0,77390,91120430
2023,4314902,0,77195,90820170
2023,4314902,0,95118,91120415
2023,4314902,0,46923,90230031
2023,4314902,0,18211,91910251
2023,4314902,0,75001,91755831
2023,4314902,0,47539,91910180
2023,4314902,0,25128,91170200
2023,4314902,0,47211,91150060
2023,4314902,0,46516,90880270
2023,4314902,0,74200,90460020
2023,4314902,0,79112,90130151
2023,4314902,0,49230,91420701
2023,4314902,0,10911,90020150
2023,4314902,0,62015,91360220
2023,4314902,0,90019,90020160
2023,4314902,0,80111,91520460
2023,4314902,0,26515,90240620
2023,4314902,0,59111,90540000
2023,4314902,0,62015,91240640
2023,4314902,0,77403,91330281
2023,4314902,0,93298,91130700
2023,4314902,0,46893,90510040
2023,4314902,0,62015,90450070
2023,4314902,0,46397,91430580
2023,4314902,0,95291,90670090
2023,4314902,0,95118,90220150
2023,4314902,0,47211,91030001
2023,4314902,0,62015,91340400
2023,4314902,0,59120,90680001
2023,4314902,0,75001,91530360
2023,4314902,0,47822,90020151
2023,4314902,0,62040,91540000
2023,4314902,0,56201,91510080
2023,4314902,0,95118,90030003
2023,4314902,0,62040,90050330
2023,4314902,0,75001,91225320
2023,4314902,0,22293,90240560
2023,4314902,0,58115,90690200
2023,4314902,0,74200,90540110
2023,4314902,0,62040,90010240
2023,4314902,0,87115,90810000
2023,4314902,0,46630,90460150
2023,4314902,0,58115,90020061
2023,4314902,0,59111,91740000
2023,4314902,0,46176,90040270
2023,4314902,0,64638,91340020
2023,4314902,0,62031,91350170
2023,4314902,0,10937,91140410
2023,4314902,0,62023,90110150
2023,4314902,0,90035,90010321
2023,4314902,0,47857,90630080
2023,4314902,0,59111,90035052
2023,4314902,0,75001,91751150
2023,4314902,0,47229,91170200
2023,4314902,0,62040,91180680
2023,4314902,0,46397,91760220
2023,4314902,0,64638,90810240
2023,4314902,0,33139,91520542
2023,4314902,0,77110,91150150
2023,4314902,0,94201,91910650
2023,4314902,0,62015,91450147
2023,4314902,0,46176,91350110
2023,4314902,0,66126,90430131
2023,4314902,0,90035,90650120
2023,4314902,0,59111,90570001
2023,4314902,0,46877,90230161
2023,4314902,0,95118,91755650
2023,4314902,0,79112,90480900
2023,4314902,0,62015,91180440
2023,4314902,0,46427,90030001
2023,4314902,0,80200,90130090
2023,4314902,0,94120,90010260
2023,4314902,0,77403,91330001
2023,4314902,0,43193,91780590
2023,4314902,0,95215,91420400
2023,4314902,0,93298,91010006
2023,4314902,0,46516,90130151
2023,4314902,0,46931,90230240
2023,4314902,0,11135,90230140
2023,4314902,0,62023,90480003
2023,4314902,0,61906,91030340
2023,4314902,0,52231,90510000
2023,4314902,0,46176,91040260
2023,4314902,0,42928,91320240
2023,4314902,0,90019,90610270
2023,4314902,0,59111,91240060
2023,4314902,0,62023,90540140
2023,4314902,0,10911,91920290
2023,4314902,0,47857,90050000
2023,4314902,0,47610,91010006
2023,4314902,0,72100,91540420
2023,4314902,0,46648,91130420
2023,4314902,0,86101,91740864
2023,4314902,0,42138,90230071
2023,4314902,0,81214,91060470
2023,4314902,0,77225,90670000
2023,4314902,0,63194,90460160
2023,4314902,0,47610,90230200
2023,4314902,0,62040,90880210
2023,4314902,0,62040,91050090
2023,4314902,0,58115,91751830
2023,4314902,0,46133,90230901
2023,4314902,0,75001,91770552
2023,4314902,0,46176,91130480
2023,4314902,0,62015,91310003
2023,4314902,0,46478,91230110
2023,4314902,0,62023,90230110
2023,4314902,0,46133,91225150
2023,4314902,0,86101,90650002
2023,4314902,0,46516,91030080
2023,4314902,0,33147,91180275
2023,4314902,0,47539,91010001
2023,4314902,0,62040,91370250
2023,4314902,0,85414,90220060
2023,4314902,0,56121,90570140
2023,4314902,0,79112,91370120
2023,4314902,0,95291,91760050
2023,4314902,0,63194,91250001
2023,4314902,0,46141,91150400
2023,4314902,0,46630,90220002
2023,4314902,0,18130,90220180
2023,4314902,0,77403,90430001
2023,4314902,0,46133,91060190
2023,4314902,0,75001,90035006
2023,4314902,0,27902,91060590
2023,4314902,0,66126,90480003
2023,4314902,0,62023,91520540
2023,4314902,0,38122,91530000
2023,4314902,0,14134,91140490
2023,4314902,0,95118,91920370
2023,4314902,0,46494,91250500
2023,4314902,0,74200,90035005
2023,4314902,0,77292,90450140
2023,4314902,0,59120,91570000
2023,4314902,0,64611,91120430
2023,4314902,0,65120,90550141
2023,4314902,0,53202,91780675
2023,4314902,0,64638,90480900
2023,4314902,0,64638,90035074
2023,4314902,0,55906,90010282
2023,4314902,0,46494,90870070
2023,4314902,0,90019,91755210
2023,4314902,0,47555,90240510
2023,4314902,0,56201,91787192
2023,4314902,0,74200,91920130
2023,4314902,0,61108,91240250
2023,4314902,0,94120,90460210
2023,4314902,0,90035,90220231
2023,4314902,0,80200,90035030
2023,4314902,0,86101,90430180
2023,4314902,0,96092,90040310
2023,4314902,0,82997,90460050
2023,4314902,0,45412,90480000
2023,4314902,0,62040,90220020
2023,4314902,0,62015,90250180
2023,4314902,0,62015,90010320
2023,4314902,0,58115,90010350
2023,4314902,0,46346,91110460
2023,4314902,0,63194,91330440
2023,4314902,0,95291,90020009
2023,4314902,0,63194,90240040
2023,4314902,0,58115,90010273
2023,4314902,0,23991,90040371
2023,4314902,0,62023,90460000
2023,4314902,0,59111,90010210
2023,4314902,0,45412,91540000
2023,4314902,0,62040,90430000
2023,4314902,0,59201,90030080
2023,4314902,0,10911,90450071
2023,4314902,0,59120,90480000
2023,4314902,0,75001,90460070
2023,4314902,0,46494,91900790
2023,4314902,0,66126,90150004
2023,4314902,0,47130,90160006
2023,4314902,0,42111,90220211
2023,4314902,0,52320,91030230
2023,4314902,0,62040,90110000
2023,4314902,0,66193,90030140
2023,4314902,0,47628,90010273
2023,4314902,0,86402,90035077
2023,4314902,0,62040,91320320
2023,4314902,0,74200,90810150
2023,4314902,0,63194,91790480
2023,4314902,0,95291,91350070
2023,4314902,0,53202,90230250
2023,4314902,0,33147,91150400
2023,4314902,0,47822,90020080
2023,4314902,0,85121,91340010
2023,4314902,0,85333,91180290
2023,4314902,0,95118,91350300
2023,4314902,0,87115,90670130
2023,4314902,0,18130,91130030
2023,4314902,0,47130,91380000
2023,4314902,0,58115,91040370
2023,4314902,0,86101,90130061
2023,4314902,0,28691,91040540
2023,4314902,0,46354,91270770
2023,4314902,0,43223,91750160
2023,4314902,0,86909,90610000
2023,4314902,0,78108,90035002
2023,4314902,0,72207,90050170
2023,4314902,0,53202,90220005
2023,4314902,0,59120,90150100
2023,4314902,0,86402,90110270
2023,4314902,0,86909,91712160
2023,4314902,0,96092,90870350
2023,4314902,0,62040,91170200
2023,4314902,0,77403,91350070
2023,4314902,0,64638,90540140
2023,4314902,0,46133,91350090
2023,4314902,0,90027,91010003
2023,4314902,0,46494,90430001
2023,4314902,0,59111,90420030
2023,4314902,0,74200,91110000
2023,4314902,0,56201,91540000
2023,4314902,0,47610,90050320
2023,4314902,0,47539,90030131
2023,4314902,0,86101,90480000
2023,4314902,0,43223,91760400
2023,4314902,0,88006,91900250
2023,4314902,0,81214,91380000
2023,4314902,0,32507,91787202
2023,4314902,0,64638,90690400
2023,4314902,0,47130,90020011
2023,4314902,0,62040,90150005
2023,4314902,0,23915,91755851
2023,4314902,0,62040,90480000
2023,4314902,0,81214,91920540
2023,4314902,0,46494,90550143
2023,4314902,0,38114,91910001
2023,4314902,0,22196,91140020
2023,4314902,0,32990,90020060
2023,4314902,0,94120,91410400
2023,4314902,0,46397,91780060
2023,4314902,0,46818,90240210
2023,4314902,0,49230,91180360
2023,4314902,0,62023,91360390
2023,4314902,0,58123,90430001
2023,4314902,0,62040,90480120
2023,4314902,0,46737,91150400
2023,4314902,0,52117,91270650
2023,4314902,0,55906,90690070
2023,4314902,0,59111,90230181
2023,4314902,0,31012,90220160
2023,4314902,0,46168,91340240
2023,4314902,0,79112,90820150
2023,4314902,0,46125,90650090
2023,4314902,0,43223,90230160
2023,4314902,0,75001,91050060
2023,4314902,0,11135,90200060
2023,4314902,0,79902,91410080
2023,4314902,0,95215,91720000
2023,4314902,0,59146,90010190
2023,4314902,0,86909,90880480
2023,4314902,0,65111,90560004
2023,4314902,0,52231,90020015
2023,4314902,0,08100,91770010
2023,4314902,0,52231,90540130
2023,4314902,0,59111,91900020
2023,4314902,0,64638,90010220
2023,4314902,0,47555,90430131
2023,4314902,0,28291,90230200
2023,4314902,0,62040,91240261
2023,4314902,0,75001,91720540
2023,4314902,0,62040,91380410
2023,4314902,0,62023,91530170
2023,4314902,0,46168,90460150
2023,4314902,0,46494,90220170
2023,4314902,0,13405,91540220
2023,4314902,0,75001,91720000
2023,4314902,0,62031,90130150
2023,4314902,0,46176,90660030
2023,4314902,0,62031,90520220
2023,4314902,0,46834,90200230
2023,4314902,0,47211,91349900
2023,4314902,0,62015,90470110
2023,4314902,0,75001,90690200
2023,4314902,0,46141,90560003
2023,4314902,0,62023,91501970
2023,4314902,0,59111,90460001
2023,4314902,0,46893,91310003
2023,4314902,0,77110,91110581
2023,4314902,0,86101,90035001
2023,4314902,0,94111,90550110
2023,4314902,0,90019,90220020
2023,4314902,0,47130,90230200
2023,4314902,0,56201,90670000
2023,4314902,0,59111,90050140
2023,4314902,0,95215,91360400
2023,4314902,0,49230,91790000
2023,4314902,0,28623,90035150
2023,4314902,0,49299,91560220
2023,4314902,0,37029,91550860
2023,4314902,0,62031,91040220
2023,4314902,0,46141,91130721
2023,4314902,0,59111,90440030
2023,4314902,0,53202,90230220
2023,4314902,0,62015,91750290
2023,4314902,0,90019,91030420
2023,4314902,0,62015,90250180
2023,4314902,0,95291,90420041
2023,4314902,0,25390,91320000
2023,4314902,0,95215,91220390
2023,4314902,0,72100,90630090
2023,4314902,0,77110,90510003
2023,4314902,0,95126,91330030
2023,4314902,0,46427,91010001
2023,4314902,0,63194,90620050
2023,4314902,0,55108,90230030
2023,4314902,0,22293,90240000
2023,4314902,0,96092,90020110
2023,4314902,0,43223,91340240
2023,4314902,0,47211,90040373
2023,4314902,0,94120,90570000
2023,4314902,0,46648,90230110
2023,4314902,0,47555,90550090
2023,4314902,0,18113,90050090
2023,4314902,0,11135,91030390
2023,4314902,0,52320,90420120
2023,4314902,0,47555,91520330
2023,4314902,0,95215,91900000
2023,4314902,0,59138,90035006
2023,4314902,0,91023,91755130
2023,4314902,0,58191,91430250
2023,4314902,0,75001,91215000
2023,4314902,0,49302,91250200
2023,4314902,0,72207,90480000
2023,4314902,0,94120,90560020
2023,4314902,0,62015,90450000
2023,4314902,0,86402,90420020
2023,4314902,0,59120,92510245
2023,4314902,0,75001,90540001
2023,4314902,0,58212,90020025
2023,4314902,0,56201,90520001
2023,4314902,0,59111,91920700
2023,4314902,0,77322,91130280
2023,4314902,0,58298,90230091
2023,4314902,0,43223,90230100
2023,4314902,0,96092,91350170
2023,4314902,0,62040,91710000
2023,4314902,0,62015,91370160
2023,4314902,0,74200,90160001
2023,4314902,0,65201,90560000
2023,4314902,0,49299,90870160
2023,4314902,0,35115,90480000
2023,4314902,0,74200,90870390
2023,4314902,0,46478,91140410
2023,4314902,0,46133,90220150
2023,4314902,0,58115,90050100
2023,4314902,0,94201,90030130
2023,4314902,0,56201,90020010
2023,4314902,0,22234,90200310
2023,4314902,0,64638,91030320
2023,4314902,0,96017,91920000
2023,4314902,0,10911,90470460
2023,4314902,0,47211,91225010
2023,4314902,0,46478,90620100
2023,4314902,0,47539,90560001
2023,4314902,0,46338,90200041
2023,4314902,0,96092,90050004
2023,4314902,0,90027,90440050
